"","dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50"
"b.cells8432",-8.5922519773653,-9.11122703898194,-12.0167374833468,-1.02186142397512,3.9775585611159,4.75023260224532,-4.88860253589193,-3.92422204867722,-1.58434626037077,1.16646947513469,-0.636434229145468,2.09242953186927,-4.85988639037112,1.60425538860888,1.06758083331693,-3.30530662889824,0.690094618990316,-2.04603081952896,-0.410689455828279,-0.580347529479174,-1.77109014944026,-0.390637789849794,1.20533404152239,2.10291694785415,1.77188323291426,-1.22006138155935,3.4027233346714,2.72661131914279,-1.91053108841009,1.92250900500375,0.74750553302128,2.71187876218709,-2.54974446044394,-4.96309644620346,-1.03043795736582,2.42573173951569,0.210814457196251,0.45776152352917,3.64460723582863,-1.26616009662724,0.408668532863858,0.381965130516375,-0.621141302083301,-4.08773488597999,1.16384480073833,-1.75745735707193,0.370055579371424,0.341393325466956,2.91419054959559,0.580813062691959
"b.cells2882",0.826565707357865,5.70085186341209,-8.5867148565976,-0.135785194581646,-1.65549618758066,-0.64445528253666,-0.787257598802261,-0.789857543068878,-0.54029785905612,1.60615795218865,0.739933488072437,0.587239763990673,0.591830642920125,1.89953584915263,1.79270826931581,2.54299775608571,0.609268062029944,-0.973908755663703,2.38928988408313,0.608022922550753,-0.591513400552345,-0.961730614201381,1.63065123282859,0.885774687576033,2.23992530716331,0.415617191264553,-0.917593489621573,-1.04077620000915,0.0194209686326103,-0.832925659729303,1.52686554473052,-2.17747098791769,1.02344655131453,0.454948726877362,1.96965720696656,-0.164082590971963,-1.10925455155065,-0.541067358441328,-0.0451889510448559,-1.27319251136915,-0.591785448412024,-0.708979754312464,-1.9962303511445,-0.0825051288461484,-1.77753496680815,-0.310443458968605,0.24287741285001,1.79203603467158,0.00885758286997042,-1.46294810062033
"b.cells2687",-6.33061114770831,-0.746406586547406,-11.4582022218097,-0.389615258918803,1.96989209789733,1.95307436574431,0.515281833972485,0.486407230256617,-0.791462674274923,-1.7794824304531,0.89769793352965,0.768713225490887,2.14895167075889,1.4265886812325,0.797438254671916,-0.386841432684038,-2.45108774033103,0.58826254530611,-0.0207105271319367,2.30991256207289,-1.39344979798004,-0.081314012639742,2.36962537617923,0.258974476735762,2.08469250029947,0.559656448530369,-1.39788175818732,-0.743196641741579,0.473604186651399,-0.665229391924957,-0.513060794135941,-0.439037519937554,-1.56060192314753,3.16630182409132,-0.477033309026276,1.28311908047244,-1.82893523392146,-4.24817278210514,1.64529340250965,0.338365822238223,0.736625119921515,0.892069190992524,-0.824768681070616,-4.80366730947914,0.138162412774045,1.43280120111325,-1.72607459939853,0.64512569211743,-0.0114191044428139,-0.0266978404178239
"b.cells2338",-0.829939113258071,4.80982069572637,-8.74362111570783,-1.23492834486563,-0.882225849000606,0.437567198880307,-0.366881273879606,-0.182727587279955,-0.971713902464376,0.265699946319666,-1.92492411139373,-2.37305168338422,-0.433405212784513,0.568643927322777,2.17644916636973,0.295132711951516,1.19892747539485,0.331032088962068,-1.9262851416336,-1.31844360340057,-0.130849678657789,4.00537124754247,-0.0148496296584173,0.541953467406455,-0.950027407981485,-1.26710883693567,1.29941274172175,1.48086179372652,1.43316127139646,0.106796179485878,-0.638404877311587,-0.633063588812153,0.443488540142413,0.74263898976676,0.274239022925448,0.941937626221841,-1.01967171292362,0.364980885972888,1.38215140333241,-0.397566856178847,0.314658678232674,0.742932636793242,1.35870590250151,0.54136719691535,-0.153010425088685,4.15394883440636,-0.804677369766012,-0.368986545811482,-1.80053884814511,1.47110089109116
"b.cells3187",4.35170092292761,7.32916140121455,-7.51280224492257,-2.98099813608278,1.25323633700407,-1.63341353671821,0.499744284074534,-1.60041139184937,-0.460698429303529,1.04597743073107,-1.59188726004731,0.088943697972271,-2.02382598262205,0.0558403256931412,1.96371693306347,-1.81027857905682,0.542959268704752,-0.0384013776655386,-1.11140213815803,-0.622982451746376,-1.09247938440107,1.44971871703912,-0.40389885924316,-0.884834046226993,0.222411497335577,-0.445451506340345,1.59589246404241,-0.327183527791632,-0.0130931295158049,-0.0334734094670315,0.10032905677426,-1.00376312212666,0.79564914276131,0.718984677407909,-2.07765992730562,1.17352209359844,0.500061260147619,1.26136322831269,0.247483856888509,-0.848619525723803,-0.727710824622501,0.789697533953039,1.10720647006529,-0.486148353580898,0.153611734087243,-0.112526734972114,-0.973303511353754,-0.44999336284517,0.340671004063994,-0.08043476121227
"b.cells3047",-1.28655517470848,3.13839482495925,-9.0416396135061,-1.31652451081145,0.585997685842364,-0.0170210296194912,1.19888209747132,2.26767727342102,-1.54059638850004,0.00150814035160963,-1.97077256547389,0.830516271448804,-2.1428972221293,-2.46963689790028,-1.83617939479945,-1.43142766071142,1.18036307503195,0.772491380711508,0.353994860523128,1.81767612014719,-1.71051169390142,-0.655024802949173,-0.878253356481092,-0.422672480537922,0.83151089622693,-1.63823518511819,-0.689319468249643,1.37317519702201,1.71803321302847,0.737430349664906,-1.36749942972442,-1.67132863097987,0.798484226789335,-2.36642421884899,-0.34113451852208,-1.45954047837807,0.0870462315576706,-1.23672286668096,-0.0293652489332091,-1.39587298484754,0.121952009457568,-3.89309320655629,1.52916908077171,2.33340535239234,2.42299602993462,-0.520723649853924,2.35491149397609,1.37258863444655,-0.481754816717837,3.63232720274174
"b.cells1601",-2.94385520837209,-0.329950363740083,-10.8081038083784,-1.61066956238074,0.5156898656028,0.907281985327947,3.13432366005508,0.649182287458016,-0.402952334352975,-3.38750095422621,-0.318449774715844,-1.72215906667377,2.86538690121759,-0.168475669247117,1.04692635251124,1.98099320693648,0.279228418322943,0.00306006687552235,-0.915800142325705,2.14462190748454,-0.168027376326389,-1.96986097436283,1.23985953035638,-2.19181271725318,-2.2349633257527,-1.01404798689697,1.97619385313128,0.901941495424756,0.148372011461343,0.482107935194276,-0.0409661731612715,-1.21667538220823,-0.415653373230018,-1.78575420048948,-2.73823315507338,-1.93419476137575,0.456491175182092,1.99323264083684,-2.02905443077766,-0.418728837291457,0.775709796016965,0.373962496806966,-1.02022098971631,2.42817266195323,0.733040571382927,-0.601646120464281,-0.0568098153690533,-3.14664831529705,-0.654166949815595,0.141238999697039
"b.cells403",0.317916138238739,7.41954094324825,-8.52317446990976,-0.690827075931755,-0.10312321438633,-1.26418882117867,1.66463811009925,1.66825573977675,-0.948126628272256,1.73344056593925,3.19656784733349,0.26852603017119,1.05056657227509,-0.447034788683426,1.09869210995166,2.21307811051065,-0.285572610196298,0.409737118771196,-0.954105483108659,1.02976061171064,2.60804390372931,-0.818049982552606,0.736134057191137,2.66915278828416,-2.68010962936575,-0.499773892775241,0.0688468598038088,-0.0885966356613141,1.07003930941062,-0.343765910941658,-2.02225021743539,-0.705730786476858,0.812514331286988,0.468498976510994,0.490255470671374,0.940106189433533,-0.404949593049003,0.804627147658463,-1.92414390808896,-0.681699817513832,-1.82984438832578,0.00702494592235622,-2.30173638712353,1.42213430545861,0.450979604288056,-0.10429361648524,-0.863270216078671,2.65559961249575,0.91062231305486,-0.669411475454879
"b.cells2202",-6.64247035121791,-5.8540610279663,-10.1237119956837,0.64973138252057,1.9575173321908,2.34819542607539,-3.59262297836518,-3.59389842313683,2.27622143691485,-1.97356016357961,-0.958191286235273,2.25156133176472,2.97497457530142,1.80931771279838,-0.252961692201403,-5.28187214673814,0.585093630113526,0.830698509486402,-3.34999331277842,0.210757908576545,-4.64476855553143,0.589122150057365,1.91707341544787,-4.19544417799311,-1.72424179465648,1.15625701036988,1.23857736712891,-2.82450286982458,3.19018429202991,-1.93734360027289,-3.80541168445481,0.281119078782696,0.222882927476876,-1.73499827896795,-1.92468289940309,-1.53779987737143,1.49547679721681,0.456429403594804,4.74293146141547,4.66861510696209,-0.133320579639022,4.39291768052531,0.334408633529198,3.05102032552853,1.56690721068482,-0.968402546637831,-0.537775212107235,-0.639250510726468,1.52076781660129,-0.951972801599522
"b.cells8155",2.14586333844322,6.11104301879543,-7.82390775779342,-0.943587144541612,0.722042100064469,-0.987240281435979,-0.132096940035956,-0.537117333434312,0.217157417632145,-0.197964716685515,-0.952412689175638,-2.35306886185409,-0.157654176981204,-1.15342234165703,-0.580829335321393,1.38097886574251,1.00568119086099,0.784928661465526,1.00947692502684,-0.581281714122786,2.64089885377899,0.482854989134768,0.470977540037749,-1.12172515037153,0.649533158169849,-0.395074228011107,0.931772769768532,-2.05426055485985,0.0259243556584077,0.220408176303484,0.00177156163465859,0.645860606361922,0.192716969735843,1.19347621290058,0.191009140898104,1.22587114123247,-1.82062852130377,-1.306106875424,0.5170467297319,-1.02092592942748,-0.314225275316928,-0.558008433985598,-2.16558947422642,-0.696469382003928,0.539873170620041,0.260030241745603,1.67801982892471,-0.72500699010496,0.840316706420902,2.3070478830877
"b.cells5288",-4.06794698604299,0.383797537518888,-10.0387853014468,0.827882123583518,1.63131112635197,-1.07105227257495,0.092196461730098,-1.27619519758363,-4.77500471992058,-0.356068018284368,-0.128281229007886,-2.98632576860118,0.766860849969907,3.64003591085069,1.34107835040568,-0.452542386774187,0.807541315580271,2.44749399505632,-0.368015454115664,-0.846365677336458,0.620170796660152,2.30014309988258,0.544793354449249,-1.05774136895747,0.0261154777066059,-0.0115775458674662,-1.42085651507492,-0.186586257760657,-1.53326490413172,-4.50343602264884,-2.28049771056246,-0.120644970944702,0.873836332219266,0.372892115887413,-1.57858229005448,1.50114490343072,-1.53688838912719,1.22978834173976,-1.15927183998618,3.30440141095497,3.07426946673852,4.03969422767985,-1.48895661398647,-0.365176937051506,1.62823199544677,0.94484632390831,-2.2565938018118,-0.311918587853236,0.194359935053253,1.22672824188487
"b.cells9200",-2.34344937298674,4.36272397454054,-8.65550608744089,-0.558567296362394,-0.0634022669496059,-0.629398769685788,1.13657309974526,0.264283995156309,-3.39587814163101,-0.00418579000709033,1.16467749929087,0.73288463568589,2.59351749421232,0.308399079918369,0.181087380364173,-2.35078937824906,1.11752498967867,0.0977761508120466,1.44739069938138,-1.71721655483737,-1.72002365402717,-2.04167874633443,-2.45870180152446,-0.296335889986265,0.589708113884592,1.97512841656163,-0.637818716999161,0.446512771882834,-1.33611283388853,-1.19830545426064,-0.274945008747142,-0.615367765010427,-1.58137201061691,-1.1995189076064,-1.71886251081498,-0.842330500023587,-0.924654297671034,0.200259734864193,0.995262481843623,-0.423695010184088,1.06180558242457,-0.572595968579159,-0.818505818587999,-1.28983892395384,-0.810608486049499,-1.25630300719538,-0.784737183630513,-1.06826766090884,0.52000108526823,-0.726031223991705
"b.cells8361",-3.07561446744816,2.06786637105536,-7.93660879561812,-0.594006169642245,-0.635491853101877,1.78055465192301,-4.11411636772911,-2.96550026168617,-0.0426913515751916,-3.15609744863792,0.715570742650932,2.92354307985739,-4.09964631692536,-3.50176164395029,-0.461114527498624,1.01449191319842,-0.389987105774097,-1.35693075254125,2.08216543457389,-1.71226338362744,-1.08563045971239,-1.05818516529763,-0.0279205845540776,-1.69361190723241,-1.50000643042651,1.62163652236522,0.127598657143331,1.28626626384344,-2.8572595524067,0.957370845526458,-0.801202531132758,-1.50057915275919,0.820024787035252,-1.79121368972335,0.419264946801712,-0.960466484124616,2.77456996134971,-1.09653930376746,-0.696305224128294,3.74201782632222,-2.16016830382434,1.19066930589239,-0.267413861804704,-1.27136632504428,-3.57982766651171,-0.97889209728621,-0.385331637017046,-2.2601400347493,1.24730781789282,-1.50765972952686
"b.cells461",0.968744645838589,6.92835576541426,-6.03772499997602,-1.21125984293409,-0.46478344685291,-0.328218183656344,0.416632313600987,0.301272772300707,1.1241690626486,-0.345654998685184,0.9492292756132,-0.416498740249515,0.184565572553288,-1.29634802281618,-0.262549089279363,-0.604020596271393,1.18810070319442,1.09046695887819,-0.0316272410093999,-0.425271198505799,-0.320037023369523,0.730552117069968,-1.98488450714844,-0.340340180466856,1.9015766859174,2.73857270375295,0.00648315757137729,0.371183885018816,-0.646658398241584,0.226974080973689,1.15993035851239,-0.0122173211867146,1.63766155241447,-0.888660207854097,-0.435362955164596,1.85801193233069,-1.264904898133,0.219628904300416,-2.22585782345912,-0.0190126898147068,-1.6740363442966,0.215157127566453,0.258086277980768,1.84301640188084,0.868651319412544,-1.7996719853466,-0.625121958665586,-1.53847561604615,-0.540664360879999,0.442961250298827
"b.cells4586",-1.91684622043127,4.02199994726293,-7.27070515123738,-1.26196362619248,-0.600108631028369,0.92062734098298,-1.11419526552064,-0.310891129729878,0.271346580662811,0.510541320331314,1.26414619609707,1.30189919359319,-4.01316720714789,0.254004472496649,-2.45930706764134,0.369235338282749,-0.177863958069742,-0.825784808026684,-2.77374437223032,-1.13553469386199,0.291585604979024,0.691661708277356,-0.437772520461977,-0.996224405182975,-0.221879865412021,-1.82083539599934,-0.156604529204071,-0.222866624421918,2.66585448868831,4.02512074031635,0.0523982589677979,-0.218432031629629,3.11955798731527,-1.61136380209337,3.90240913022666,2.00163348075779,1.45848111979768,0.52859912106669,-0.180256238299625,1.55457297802697,-0.438220346905251,2.60189667485619,-4.88453045158777,0.659633016587409,0.476124565288485,-1.53422347798827,0.743928639345593,0.123938383493252,-1.42631567731305,0.94993721948098
"b.cells2667",-6.53540961511758,-3.81448832669928,-10.8857246484684,-0.141626389664537,0.727497620152442,2.78605619875196,-0.34023675637657,0.207913271996911,-1.12860114773209,-1.9067292651489,-1.54069188828462,0.827962817721601,-4.63157414659942,1.10977442470446,1.37655621866759,0.823359803840743,-2.84297690185664,-0.281140121811409,0.473617881319691,1.07095231243349,-2.21250610876622,-1.30692177281,-3.05670253866272,0.305156534811422,-2.84845251972489,-6.44673734073473,-0.585978110578547,0.361150923589145,-1.63997560659576,1.31551800243624,0.899310597212913,0.0797887902315353,-0.0217789001902734,1.04221370347066,0.428105972912309,1.46739419712197,-2.39321574973459,-0.674702407268173,2.6148772534767,1.7221717786542,1.48814446139076,-3.78778889914505,3.53016032094936,-1.01000584410046,1.18667837069666,2.46281900966315,0.336676716138164,-2.31867582588808,-1.74496418580688,2.95254145543214
