"","dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50"
"b.cells6988",13.9576537689119,33.6081631422394,-8.21185670125752,-1.12156291539866,5.53240375183457,0.928989441407093,5.40259661795115,6.22906175801377,2.2368529665841,5.34017292088777,4.660755934728,-1.12239558093292,-2.73076804368672,10.3149945414572,-1.80296159689209,2.01707597059268,2.72604822293601,1.40670487247631,1.97000348303695,4.54374012159326,8.31189854691816,-7.30322423436212,2.98518665668611,4.09913011480144,-1.84975502730221,-3.24985096658083,-0.308503063640714,0.409727250831982,4.46882660068785,6.6042118711916,-0.300921426711422,13.0309646655495,1.09365273525573,-3.9582615111708,0.33901726026576,-1.25721711371469,-6.63904084287308,-3.27765539814505,-6.71295287871483,-3.93619486322282,-1.7356094105326,8.98695239981196,-2.59820025055556,3.96704493671582,1.74714205879966,-4.64048417960804,12.1930614135924,-2.26399384780239,5.28592247721481,0.00939216697580121
"b.cells5491",7.11390808024468,31.0565751856975,-0.752643421922198,6.09660766141967,-3.16506084604146,-0.934116322002497,-2.52630956309711,-5.30728207296153,-4.98674988874038,6.7605683620066,2.6314906102841,-4.02848107508775,-9.02521108717984,6.7573460327054,3.93995469730573,-2.89591373543941,-4.01850341432298,-8.44630077927571,0.0956114972229285,-9.74552693102622,1.8682943153029,2.94948381866441,1.51807060383387,-0.188037749380556,4.61192091009595,2.61510359829258,10.1338678889201,0.846470486161961,0.311497105714541,0.0178237054112295,5.04250299096786,-2.17546957330961,-4.41677007312644,4.46243411334713,-0.900079885548417,-6.56531584444035,-12.5520114330437,4.79122027795138,-5.01589015079509,12.2862198723213,-6.92189303674011,1.28544307806465,-2.79364751065001,-5.72201763718917,-13.0675362746082,-0.264232442875897,-10.5317559177444,-3.18245627661633,0.954630918948954,-1.30481747480397
"b.cells2848",-7.51011229685186,29.1382502538538,-27.3659127246256,-0.165939921467407,14.9728192317096,12.8782583270358,11.5033916850548,-6.54048218618852,5.32011110606892,11.217024780035,-9.4102506699584,-5.14726698110639,-2.82229832793977,-5.47522462567497,-7.38531194736865,-0.815966770474646,-7.74679529171555,14.3039580481176,1.40529749184684,-8.21704213984638,-0.498625568400119,-0.72337993036823,-2.85983703631313,4.90833631180688,10.4095781844336,5.69311581560464,10.0560535844776,5.79270999385621,11.566803825905,4.5666011568535,2.41040314616766,-2.71360837296165,-4.10523299043424,2.16532945329336,-6.79530473649649,-7.77401839080389,-2.61331495436264,2.81419715874759,-4.99760250395374,3.01503211778198,-2.36503289506739,1.31542689645464,4.3594815635122,12.5055642533443,3.8760976328929,-4.29495491244593,8.23124880000876,3.71883219110003,-0.460607754441787,-1.23528646429794
"b.cells9301",0.0564012000694344,34.79048645394,-26.7863223514082,1.6383564396203,8.1063373397631,-4.55046154798246,2.39830769383005,-2.92161739196838,-1.65418430382065,1.16862245025258,-3.19335382119599,4.02379067929062,-0.513006196439912,7.31700127853777,-0.394466190848997,3.64890019429184,5.21724587848866,-2.0009443487939,3.8696584711875,4.83970432328298,1.67259013815819,-5.74636936831975,-1.03504965626603,-2.66409432739254,-3.69069616012755,13.8755508918056,-12.6886121456326,3.51549163490758,-11.5289057371024,4.54371957212869,-3.69385904414389,-2.93009366116812,4.40102293711287,-5.84391707361626,-1.41810145309261,7.88539436692652,-4.53123645223787,8.78172064287118,4.03921811848176,4.8262656052406,-3.27595207683958,-5.40058190863792,-7.74914420242325,-2.76786636071427,-4.43442883113992,-2.18436836752432,1.14411056379739,4.32076824192465,3.11118829129398,0.713956411327379
"b.cells2944",16.203890689954,28.3504709159546,2.10938541375039,3.64777598658399,6.28484239627251,-2.19247686686244,-1.21394352321242,1.30956272320027,-5.09548198528688,-3.26589245250947,-2.06725232748717,-9.44400540555409,3.49250254661949,3.856415634182,9.83459879014907,-5.13521457620305,3.67364839686638,-0.441572009787432,-0.0235814636988972,-5.85798094858052,0.710104208049199,-1.54465891148149,1.58097988312884,-2.32644896034083,-7.11008853195211,-1.2228060071346,1.88398231727755,-5.70492429039157,-0.0585595051593088,3.16554131190799,1.59106874248292,-3.04232099835191,8.28149190035312,-4.94011556596542,1.29771875037963,4.73304967849372,-2.03893814435933,1.35789738354642,-2.21037957657039,1.80594762397885,-1.607781256046,-1.98080098765629,-2.42259585721968,-1.95929490634722,-2.89141449763078,6.43590808994037,-1.32152576179602,4.64099602058488,5.08703339343477,-1.61068678904214
"b.cells8432",9.18783439467091,27.5109271339044,7.19199912434044,2.8308629479215,7.14014059838741,-3.00834939364428,2.97366271621949,6.73089770924501,-7.26584754249797,5.59105405973038,5.40165984814139,-2.47761322992997,0.621227158346196,2.90710524525228,4.9576464637465,-4.30161650872954,0.404691979799295,2.9706728269823,6.71006768470072,3.03352602786816,-2.02200389420199,-2.6538218275382,3.87909519566528,6.8651773333525,0.563208764557729,1.22157669542568,1.78008359874406,3.99682018185003,-1.03774160716564,5.11851862790027,2.84435453618262,0.745567613780016,-7.25050518871696,0.332985111081523,5.73437977782513,1.38012452110836,5.1653635750736,-4.32450984123539,-8.22343928995107,9.13884921853117,-2.49211274118016,-0.375481078976205,-5.05241784172867,3.0595165908167,0.894567627115054,-8.61424923486813,-6.17028063055183,2.07978999619617,0.284369111509742,-4.07978719893864
"b.cells2882",-1.51331752096508,36.7440693428984,-16.9329894594659,1.73302270355662,6.9307737997725,7.55571727222578,6.85202280078877,-1.65129773747979,1.52218132641274,1.30703675997424,3.25685699221904,-9.0977179417177,-4.72599347630515,5.50084848130531,-4.87965938212241,9.31141736532316,-2.13178142486486,-3.23730414685416,-3.30804409521882,0.570321077875195,8.04942025627848,0.962330989990689,4.72953049194907,1.07921432852132,2.45013962475567,-3.59723912981604,-7.76607353829082,1.26756634917256,1.90510148862974,4.91873970667617,0.507389166249317,5.11811072894371,-0.593138557249528,-2.20892659053501,-4.10388098774466,0.382785328226604,-3.78599232633819,3.11028950915299,0.521680211376935,-2.45423007337459,2.93227272842116,11.9352415801993,0.0831588518324795,5.76244804377576,-8.06286866481305,-0.272654629318113,3.08030524530001,1.70864433543661,0.886572258085464,1.10209763536568
"b.cells2687",11.5858625273823,34.8089625255868,-8.63806631045706,3.2647628162513,5.23277926273164,1.63132866798326,-2.48001414804636,-0.839687207684,-1.63715726471995,2.39409718695473,6.30243508508062,-3.76697394801681,-6.26462853025297,-1.07334399565168,2.36457451234404,7.54112995802327,0.0455123454176617,2.84461935141491,7.67686628778617,-2.00647606273496,-4.76979713176838,1.34228329626868,5.70669281953057,-5.6040727937543,-2.62889301279018,3.21733054164946,0.549596339322948,1.52816961250215,-1.0621225761475,-2.29234745428928,-2.85034782498936,3.17484846475135,5.98663848974253,1.13099137585461,0.209579119486147,0.570986373826356,-6.14882427605299,-0.678877506518615,0.625999190064113,4.79575024162849,5.81548819218119,-5.56075271405734,1.97998749913628,-0.190895318887845,-0.850759458093892,2.15886241705055,5.83820421983337,-1.01284867517834,-1.66387341924977,-1.94577128332468
"b.cells2338",8.38586894206167,33.017292093024,-9.18032247595427,6.58311453841042,3.53967081544082,-1.53790038144452,9.73393582594966,-2.29801509149573,-2.84628588804554,3.20100744372822,-2.89621577513973,1.89845636751528,11.5566163150179,-0.858282466471113,-2.65779421923094,-6.70284260844961,4.95981442875861,2.36281557145909,-11.1549050726779,0.258719869601675,-3.85906052462175,-14.83255572471,-5.42761904847383,-2.8085592883753,-2.40272384303639,-2.75209068702628,-4.05666691944281,2.34094044390634,0.526025221441141,4.14930283359609,-5.57743502958394,1.49378510351259,-1.4580312774494,3.46269101206787,7.37396980403553,6.31445747884147,-1.86088914772906,11.4973227910335,3.36520109899722,4.60897134514779,5.33562214775761,3.25709121426599,6.29967039654549,2.21608242981729,-9.01101715820424,-0.448734236396218,-2.29009050503594,6.64303474430872,2.2673682034708,1.61473010697157
"b.cells3187",-2.24985958940629,33.7638672125775,-18.3589843241508,17.3412893283398,4.28165864714823,-11.8280958104313,8.88748384227626,8.87511490761002,4.04698847778967,-2.64389930802983,-2.9544278488518,5.22865125910922,-2.32645701535027,5.23080751644289,2.53651948604632,2.67571927170985,0.367929526621719,5.79637376380108,0.326225228459735,3.02442378699219,-6.8796811501264,-3.431708732564,6.6058949674194,0.303021304161678,17.1220736986393,1.1166006404195,2.46135774965883,-0.93039660480128,5.27442450591214,-2.26890324198309,-0.0161099936988129,7.59513086294303,8.82357108342077,4.69919490017484,-1.35501137820109,9.71001049555717,3.23998897737197,12.3350197987082,-3.76666238698294,-2.26547866289077,11.6019011347161,-10.1332273000473,7.05948994487107,4.94680956526871,1.31922323582972,-8.9183387202225,-8.11557554199313,0.682731117889078,-2.20815762888117,1.16597893721142
"b.cells3047",12.4052076170353,32.6385181237691,-5.08762773560286,-0.896761788418059,-0.0356988304550031,-1.52912781367235,-6.75612655690374,-8.13996591899443,-5.55978925313849,-8.97705638086067,-0.74921085896685,3.42544434707982,3.33463833362899,-1.63328830931592,2.66918354238334,-4.06249021248229,-0.448170316814392,1.29215976923846,8.67481917302926,-1.31142116851676,-3.18100780199754,-11.3044984602988,15.9198064074491,-3.19074303646021,-2.43547333873656,0.791005883401461,4.80247190362971,-1.18046247125781,5.11626159506775,1.43059090419131,-1.26413721614344,6.13369840736844,7.98985323764884,2.88971994785579,1.54634423188776,-1.12345414965855,-6.21729016509862,0.944615885961635,5.14063872707461,6.05216916000392,1.71170444240146,-1.00273903717936,-0.104946474340197,-3.2853702255044,-6.83597981914966,-2.92983448296153,2.23199108163085,5.29741232928893,3.97079484209962,-1.33462391110929
"b.cells1601",6.49183075684507,31.9315377322123,5.65999913923763,-1.23399544285785,1.043571757999,-9.04818803824138,-5.07504313945247,4.25903308718394,-0.399211834253653,-2.28460935019214,4.59584231217221,-3.25567987023627,6.99119756130974,1.26424002184189,1.31235265827268,2.7604625724294,3.69083380502967,3.30281810350357,-0.860371529318926,2.67877053106454,-1.49418577414647,-3.74635197527877,-5.2329286854838,0.376174139973911,3.8902869101256,-4.5254369827774,13.9880149452694,-2.1665585544985,3.7108160576921,5.60137132197687,1.32812386526033,-5.430667934477,13.3981224288042,0.694324738702573,2.59874033191925,-1.94150548571148,1.73797189250116,-1.17474466316351,-4.3084048970665,-4.65349164295894,1.30004216376522,4.63355132085354,-5.9364715431671,-0.521308001201065,5.55342845847859,4.16092908524508,-0.685663082077535,6.90546445341164,4.13960014962169,-2.85320053980431
"b.cells403",10.6340761655521,35.9985702507038,-18.437593267832,2.14210101217377,0.766271646163872,-2.3668998871934,1.81829448830475,-6.88157535720587,7.43231602247215,-2.00015182765833,11.1881139596791,1.18449261890099,-2.44593165225758,1.29238559731743,-4.82856827020901,4.97620521888892,9.13800125744732,0.151359498392522,-7.04872472716346,-1.78166718137322,2.86989918823902,-7.22912424993805,5.92138181052383,0.00811992471548791,2.12584662814599,-4.8345517134743,-7.75936331570241,-1.33047721057906,0.476136697297356,1.39378704322035,-5.76800770125608,1.97473107013741,8.53034028409497,-1.75560803957981,-0.862976594664259,-4.0257489452357,8.2522259466347,6.66375495818107,-6.97323081424964,-10.807330705142,-1.58155021282699,5.87326854653546,6.84134401689679,5.11172811574818,1.78385197648974,0.708174660859869,4.67399475448095,-2.38233691259728,3.85645140632934,0.357666895493747
"b.cells2202",8.31108602686355,29.9881444435618,7.95525643777972,7.42983339852237,3.4513768777408,-7.7227997947721,4.03931131108321,-3.06403986946707,7.34764731403909,-3.01446679847005,-0.622038653238371,-1.85099570535845,6.96970998492847,-0.405205209454632,5.50656257861455,-4.01629976001462,-0.874669139732484,9.86949981721168,3.15858010014142,-4.98017532647205,0.306071758050785,0.532707764270069,-4.0932314995658,0.402508727677256,3.7649011689511,5.8654627231939,-0.851525797662959,-4.72101382471544,1.07131757873234,3.82427371896555,7.97175224979769,-0.815675963951959,-6.2762374566823,0.155905191308791,-2.61101378808422,-5.44979535955487,-1.19767331747117,-0.340056562168496,-2.43045163192688,1.65551415811477,2.44380986972545,0.168294209912747,0.00576296865572935,3.44276616447605,0.894240078728574,-2.41386286893957,-3.49101288151998,-2.33931229715808,0.0338542103782312,-0.226210724419531
"b.cells8155",5.46431236324213,33.1200417892549,-9.88798678806704,4.06594503567993,4.41061616237671,3.42914463097593,5.48158219280871,0.653279403331565,-11.1681582901479,-2.49155603541641,2.06068448585381,2.91557524889069,3.29616258378861,2.91115139243427,-4.79842812116186,6.55188643945316,4.19614934611713,0.816314670014559,-8.60538354714554,0.855540453761774,-1.77448456671811,6.97077650691054,7.11326129345934,4.21366437101736,-1.52582271479656,5.84851860405028,1.49267122640882,4.15982050419795,6.62806478827167,-0.106316865261972,1.09995878130196,-1.23157551729946,0.743646478580956,-0.968672416234421,7.64748759703208,4.54224220151194,-3.67615811746147,3.11602811595755,-4.11809748605903,-2.04705690056494,0.409952040316495,0.0481847279525071,-11.8159827199452,-3.58695142906193,-1.89001904894347,-9.68826487405997,1.13862992011921,0.166569354657218,4.10919260632587,4.43615081518099
"b.cells5288",7.91134921812259,34.3148248212514,-8.51282598273181,0.366339898007764,-1.30447848240046,-3.00119634243144,9.52460026641394,5.51680281240304,1.06772467895485,-7.26137598831269,-3.39535897062353,0.950688580565363,0.578456387850003,2.53875579856474,8.35108105206193,-3.77583751587399,-6.06030643028254,10.8384260736291,8.62174299261943,-6.90710399383947,-0.120204818174809,-3.12811399835188,-9.67505794695562,1.47411677115284,1.72535848090852,5.6813983864952,-0.421672400709385,2.05113909850424,-1.52684363374787,3.05501937903736,0.258300421131644,-0.494529892512383,-4.26549888023622,-4.3139373276239,-3.91454072160505,2.80602412472694,-4.94614591977982,-5.94924834260762,0.309519030767948,-5.50633992246599,5.97128071011507,-5.67913821616075,-2.00181444986457,3.72733121182972,4.89421591774656,-3.95779462127762,8.75338045946276,-1.46109799815405,2.17845903642833,-0.570993176964113
"b.cells9200",12.3936916311436,28.7485561080485,-14.5040445831586,5.01180876949227,8.09577187772827,-8.80464983752156,-1.92272986278312,-1.05025731694585,-6.63966478063127,-4.52105402108132,2.93753125986786,0.288723399592966,8.81421912674503,-3.87202665592562,-1.2166160686565,4.54574471635902,-3.3887092034977,0.93658558676361,-4.04031241040756,-7.02281568179107,9.4894583035869,-0.246771007617892,0.444811064064179,0.642160680442984,-1.0944002823815,-0.505065488456518,1.34501564183643,-0.659935597731549,-0.888777398389427,2.50757102415062,-8.46375769416434,-7.09124907573003,3.86950737509767,-5.15038696107871,0.387232116375668,1.91566175283654,-3.20231460727757,2.76632482035178,-0.87343348675669,-4.81021342567866,1.75810871229529,-1.7395801889435,-5.98489493563647,-4.01058620684016,9.90478079510327,-1.54997844573554,15.3824949493681,-6.77340994202406,3.80361262680074,-0.924468795205577
"b.cells8361",9.42741395263931,27.1194238726135,-5.59054241895162,4.2761601940028,11.2732121331439,-4.38090457887125,-5.69545969990546,2.66466861321618,-0.117611251077598,4.88179177446397,0.829171981261045,0.866231845367395,3.25318069258432,-2.88281379078353,2.28911433514077,3.5614552796775,-0.0501357230189727,4.76353971148882,2.61040519805201,-0.583574659697018,7.71509591944833,4.4340232578643,2.7517701672995,3.9603526122277,5.59474541270399,-3.87644769361358,-1.96758854325096,4.48146041682809,0.343910272941131,4.52602979412235,6.53369933152605,-3.3765426344211,4.21814694226906,2.68473764546863,0.0302493247750659,4.51624700014637,1.08628188921751,-4.70970372122211,-5.08577856006853,13.7113866953311,-4.1405985919552,2.01097862797543,-3.46673819524814,-4.52674221841006,-2.41427550488147,-4.48278197595255,-13.5779315045152,-5.17237249910681,-0.10803384667726,-1.98752744870466
"b.cells461",4.58841606798282,32.9696763675916,-20.5677832749628,5.67040089351669,-4.10758676265646,-1.04884409285895,-11.8545063338638,-15.4665632143932,-8.37414225476223,5.23555278968446,3.0002369880182,4.83712506870609,-4.4161909341135,-8.66978083601312,3.93012564995263,-0.0224477055425359,1.71407069094867,-0.735470632429282,2.0276656961066,1.18354114704988,-6.02695726868594,-1.33437632545969,-2.82537557731585,-2.83037811915012,4.95190630729888,1.13353226633798,12.6607529306219,0.352183378696049,5.57201336707166,5.80804344775202,8.41691404857635,3.21316619241221,9.09519195495428,-1.69399213881346,4.05729203298146,4.90863464528141,-7.99566826779247,2.48463999052635,6.21075004951203,7.30387494493473,-8.77841894466804,5.88322548287647,-5.33317502648511,-4.89373792879132,-4.98546025155304,-6.97932258061584,8.86312949986318,2.47654600742001,1.96073570117046,4.941022443876
"b.cells4586",5.34523576182462,26.2592954425011,-9.9689285612017,3.87141718589051,-5.06686442991526,-7.48545832648099,11.1682890734913,8.70340144374736,0.986981286497766,1.44815107291761,6.35311825610332,3.74399488937977,5.63328360081222,-3.70552704432361,11.8782113157112,-1.02448488842309,2.12015018812937,-1.82010424514154,8.06608005769095,-2.28108715185305,-5.74014811512498,-1.65598878090104,4.87357401761383,0.737541221529458,3.18599446578561,8.14393315366053,0.862991667131158,7.02815090341192,9.53496218752278,-1.58464518344334,8.48771661283886,-1.40717136007258,4.47424047268674,1.96207956344786,-6.50387750985834,-0.409431716053448,2.30492011557607,-0.654663240860212,-0.178843178463371,3.66603534177474,-6.21882808755604,2.65014180056375,-7.01808384886328,1.09970929914618,-6.84483156881691,6.16978349800518,-7.61556939054808,-1.91020904167387,0.619713270479911,4.05807645930343
"b.cells2667",13.6264574552052,29.6021651544842,-4.90245954638879,4.94367622915184,3.4768222818886,-0.506499918011475,11.0985442316979,4.00675296652329,3.61874537125136,2.14880464617391,-1.6623850461787,-6.28176144383816,3.96197992700359,-2.19458629490784,1.3734469966103,-2.25976022656435,9.48765038212687,-0.669077727327117,3.43479456131997,-0.289973790634399,1.92544478503708,-5.96805700465735,1.09107744910295,-0.754232411340078,3.15205906599412,-5.48824818129567,2.66257595786591,2.37412335067943,4.37584010431793,-2.00978945953403,-8.21833727206995,-3.40655653101008,1.14176246776199,-2.62360964102574,0.6297367523684,6.54040130764283,-2.98148950227711,-0.747114895112921,-3.64866602270133,7.66092790872069,0.60824126475437,-1.36471955508137,4.07834496444341,0.941869006680285,-4.89357446282858,-3.58221963737086,1.59404201932563,5.99123761051665,-0.41914644759087,1.73186483768437
