"","dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50","dim51","dim52","dim53","dim54","dim55","dim56","dim57","dim58","dim59","dim60","dim61","dim62","dim63","dim64","dim65","dim66","dim67","dim68","dim69","dim70","dim71","dim72","dim73","dim74","dim75","dim76","dim77","dim78","dim79","dim80","dim81","dim82","dim83","dim84","dim85","dim86","dim87","dim88","dim89","dim90","dim91","dim92","dim93","dim94","dim95","dim96","dim97","dim98","dim99","dim100"
"D28.2_53",28.4667750021186,-12.9193229627504,1.37360537116152,-9.11357439841235,4.21623764924976,-3.92313437468966,0.916665086076593,-4.95083802694623,2.31981712932442,-0.900393701091882,-11.7997143388056,-1.11795951965089,-4.28969424540701,1.92983775329209,-3.4906122569519,3.75496230484247,-2.69918593859436,4.05030097740947,-0.443896870911846,2.67186056550565,1.46804728581993,0.253697383329061,-1.23131390620396,-0.350085487174344,-0.896387108812328,-3.10736173948303,-2.20159088834347,-0.625484443668717,5.13538309537741,-1.0176544677791,-2.15230093471455,-0.818234921596035,-0.0503998635119952,2.92438360037722,3.0855272631315,-1.13666644649917,3.37331353632269,2.25252470325138,0.597950873719678,-0.929155211876736,-3.22149727707445,-2.18361211170898,-0.0736704480794807,2.93183745377768,-0.0157881911052991,0.0345210498241634,-0.658512394313006,0.147394114692443,1.71878209139733,-0.539140476941211,-2.1748797429183,1.32781148136355,1.74728243977296,-0.900714602937137,4.01102132044316,-1.05247992359068,3.33038169574905,0.309526087180015,-2.13490539218731,-1.52078200842878,-1.4240602080303,-0.299071383586782,1.70380709315802,-0.00092964273931841,-0.095321187437269,-0.853467808368389,2.50334331684432,0.549649344651217,0.492106738383198,0.309842477852205,-1.57120174987602,0.832930948910493,1.51989608413248,2.86311350141657,3.1161274615176,2.52867227812449,-1.19953544825993,-5.03107799961283,0.564596644092151,0.68607806925664,-1.29381202403819,1.92886384084056,2.62215836342902,-2.05137654714146,2.30146262397556,0.937731275650211,0.337654551127473,-0.537131530970057,-1.69265809516548,0.530558553362252,-2.22942260479453,-0.971688305029811,-1.55183916754149,-1.16724097702375,-0.155571762754287,0.821477999284411,-0.060108428642082,0.200153308384088,2.76698933788637,0.564732194383604
"D28.2_61",19.3579315437115,-13.4514449537209,2.8338365404189,-15.9394007024986,6.41361340666496,-9.95872709069534,0.40827037986078,-0.555209664316508,1.25667937523975,-1.93168152169841,3.36439708726066,-0.949281114476,2.25817572375312,-0.982756084495504,-1.75063258999047,-1.51597381001017,-1.35088615575706,-1.96927275975583,1.91618491591702,1.29312564726439,-0.0480880511208561,-1.52421542636936,-0.908966225082419,1.47343970928645,-1.69639394014918,-2.98944468349635,-0.0407763909052569,-0.397289119426386,-2.07489613728697,1.7282810324175,-0.930371200552355,-1.37911316056335,3.58941197885158,-0.272084801542438,3.17860917760298,-0.194082010026987,0.330360380340132,-1.67036965043426,1.49079863155623,0.783283154664315,-0.918913510382906,-2.02689194133548,-1.76494789591581,-0.280067869523874,1.13027385046987,1.84464561967762,-0.922547863470903,-1.95069553056719,0.0617779903666284,-0.0485767509960734,-0.792197449504419,0.351771021829351,1.04080276349249,-1.30070392632257,0.19327739221525,-0.0317495609498155,0.945725681816527,1.73100366469082,-0.508316224982216,0.322043488712,-2.05957672914865,1.81161258377569,-0.231572874841065,-1.28402546594414,-1.41606406521926,-1.49331017924731,-2.312361035473,1.73795393174426,1.11905764695042,0.563984974280672,0.0131074395563565,-0.41316394274991,2.41641703185036,-0.925019458453999,-1.55202952926435,0.0603707287199782,-2.68690290309795,1.07514779139984,2.70441654208716,-1.6114968797264,1.18425164298525,0.0372764304425082,-1.5763061638883,-0.176112193353804,-1.35224990548712,-3.04506840454127,-1.75499837550655,-2.02165953560828,-0.644127984094682,0.408844739659361,0.110661416338083,-0.0217016043679131,0.552292953759064,-1.07275597102839,-3.5334890209113,-1.8641686086694,-0.228429139102835,0.67561266274766,1.01316839420758,-0.934753405548751
"D28.2_63",-4.60944506878904,-0.418553622759438,-0.0154414792786165,-0.473282695253339,1.77705455451317,-0.80931249835989,-0.681988863092362,0.827577704924263,5.84873313039638,0.710340550776422,-0.384178747198653,0.926676677253931,-0.0166816994924102,-10.6126819442174,-6.41969007730451,7.14907210617425,4.55069326640925,-1.01078892936492,-1.58812650182811,-1.83430434662454,-0.662427333356491,2.84670776879867,-1.29898802294759,0.919906544476317,1.32895998829768,-2.03299802808855,1.70929588381503,-2.3416235175823,-0.134980545135088,-0.499181114711513,1.54762559537882,0.499356311022874,1.24274671477913,1.59252294033778,1.4982364510542,-0.0890815008667339,0.228552316917606,2.27187382498725,1.56265885138352,-0.750027398601958,0.427079589414013,1.61067382183232,1.32479222449421,1.31792653029897,-0.469860233842123,-1.47518404165937,-0.206898941742619,-0.221750134092192,3.61359289490378,-3.00480426808517,-1.97265345205196,-2.11344324229379,0.527061900566765,-0.789211482071603,-1.20320210816745,0.499338547469266,1.48363557094384,0.836527972422344,-1.65710563485041,0.850067808794477,-3.53764340997016,-0.730542018252872,0.998638530396584,1.27748800359101,-1.79613727158111,1.4709205213887,-0.151416781552938,-0.997288869739187,1.06426892947981,1.1336831973892,-0.0407309419322591,1.94760891167251,-3.76190251819368,-0.517516317933188,0.776670940757157,0.72273727755101,-1.47407920273176,0.159829135665157,0.828309699286601,0.903703781226586,-2.14556970894546,-2.67601790926845,2.33012595619253,-0.0134744265166714,-1.06066454636609,-0.43254443156364,-0.987172295853676,0.0447608556064669,0.992814722133076,1.77749627555791,0.41195417448538,3.00764281188158,2.40812965515428,-1.46388018476745,-1.35260841291859,-0.73231284379837,-1.07718993067905,-0.837365619856317,-2.39932477787147,-0.770827173017139
"D28.2_64",23.0435826356615,-17.5277918131182,0.209675736456638,5.21503783220563,-0.979997779678098,2.04499195304474,-0.621086076097445,2.38105695974636,-4.08458771450008,-3.66272399668503,-1.22640153914338,36.9174188010818,5.14766400790917,-5.32741415444593,3.66020226775809,-6.17600801597328,1.99716748154176,-3.88241066862517,0.360398261272297,-6.06899057674563,0.0217722020918969,-2.31659202084889,-3.58358044696186,0.612471553673653,-2.52425065552378,-2.9500239956752,-5.77542307460841,2.08394857324396,7.49957719776328,-3.1001219639039,-1.46210095236281,-0.555873179841761,3.08072967466752,3.07056694654144,-0.719351803147637,-3.28280072183851,-4.48424595370686,2.13607989942874,-0.74643997892695,-1.16064682316896,5.26004262351497,-3.03680217269786,-1.98058030210605,-0.561592685004596,1.84065150733253,-3.96835727011322,-2.26723609463238,6.08683289798368,3.74630050414849,-6.53548592691115,-4.8971548280642,3.20925888525681,-3.278535286345,-3.55876885564842,-5.16963640596997,-0.529967564085002,4.21280353146694,1.96348615851539,-4.43281342072594,-0.149674484781225,-0.110622161702681,-1.24321114664505,5.54988124204163,1.35251305292197,-0.108719343685104,-0.454604736014138,-6.38271873925534,3.53156598259192,0.919483769142146,4.16354386861824,-1.09831482607878,-2.3421151188054,1.37035964082509,4.24706979762226,-1.3777634950628,-5.40196016118192,0.886127906157298,1.74493703508322,2.8033528503014,4.09774632666999,-2.79422589570171,4.13174666831551,-4.98117754302256,-1.04196765178422,-0.590598498577535,7.25790885527991,-6.53012533149538,-5.87980920018435,-0.926174052743492,-3.31010965601182,1.97145854063034,-2.76106962006746,-2.35597559021138,-3.01808135385022,-0.488217269760167,-1.74733914436262,1.40368952184812,4.0873137885042,-0.641825838910928,-5.54098240898381
"D28.2_65",-1.35411241317784,-3.22738645190452,1.46240904871418,-6.87712727051251,-1.59989494682017,2.11915279104549,3.55347916651619,-9.15193714446166,2.60200322828788,-0.289487221971708,2.13997849659163,-1.10902357251562,0.717992473156202,-5.32697438629153,-0.293823269785602,0.677537194336852,2.24350839494461,-1.79697630033257,1.98065310030629,-0.628405560512987,2.71786104007874,-3.05642154906156,-0.390886835570347,-2.95494334724396,0.75873340224869,0.95563142025868,1.35340303711692,1.28131392516956,2.0245114665383,-0.415364325880985,-2.20040877385052,2.24358918579815,-0.659458033187035,0.579145355754177,-0.911909410962468,-2.01000636104297,1.50167277835108,0.119582491252403,-0.766644217795109,-1.82272456816366,1.75497948397003,-0.0774539022146982,1.22777800281774,0.761010539738864,1.500493589278,0.256349202715996,-0.932930999010491,-1.60779205127236,1.27978301991354,-2.51686398418444,1.06143563650182,-2.82845585648124,0.710246295806351,1.09198868719159,-1.50241272053212,0.915759287239306,0.301191861442114,-2.32210586639108,0.158039512044202,-2.10191207626041,0.678589141741058,0.403298492148336,-1.20923258616423,2.04460473111636,0.501035591973271,-0.635116375709572,-1.62968365096926,-0.730758070337402,0.841136804263654,0.781103397203515,-1.16883925586735,-0.233550524348531,-0.292351480391197,-1.34756739231577,-0.531767312875784,0.0799421467422622,-0.950987446785389,1.04287016136165,-0.899514419400649,1.77763049452612,-3.13856015932678,-0.418931176607566,1.35636824706837,-0.63550023455678,3.10548657703386,0.966080753033075,-1.66935829438969,-1.11447792917312,-1.7713097404229,1.27157480695278,-0.0101291829473889,2.70703466208694,-1.34586744416427,-1.56373614059248,-3.41597734783016,0.540126818296202,-3.26885995065531,-2.49764185415847,-1.9359047590186,-0.711539362551182
"D28.2_66",9.9340047321002,9.13871012140365,52.4717250448668,1.33944132022071,7.42920286417388,7.95718202044053,-5.93771906968164,4.45826220407911,-1.56654157572883,-100.08550515803,-3.2234692290603,-1.04722397178058,-2.32009192468937,0.386765785408625,-0.998266903013697,0.555667101017502,-3.09295227309236,-1.24644540088886,-1.94102086447157,-2.32055588666395,-0.991531178022888,-0.389575809305841,3.4514482592731,-6.57361185897766,-2.03007890369958,-4.56672532051487,-2.77330915550455,1.72739080444259,1.5868939459577,2.2954676363275,2.16140914197814,-0.223723655585594,2.17692026111904,-4.31623531072371,1.8934385035217,3.95281658704122,-1.48176149250246,6.75696660311475,6.21846591961542,7.62311451057087,4.69774293617234,3.24897038540486,-7.36155401075746,1.68961027362447,-0.228831826403004,6.84286476196773,-1.96891195743735,-4.06921910333001,-6.26639269242986,4.61558166112153,4.09989283139317,-6.8554292250329,9.31271988016888,-0.519595455085488,-2.9083235121814,-1.64146355093541,-7.0589092054155,0.704169089361448,-7.06178137239446,-10.3627481711754,1.86843592187477,-2.71145959107657,5.94714345501345,-2.82449913565608,-7.91815156624888,-0.137607164333179,9.15149764225107,9.66696671114579,7.3156894502721,-6.6852044912734,-7.85507186128003,2.38559329074834,0.465624939336604,5.8767684220444,-4.74621865931511,-3.67648612732629,0.512549693840323,2.32137838948649,3.19292288267589,-2.10733657835824,-3.77746787311149,1.00095976111414,0.941012519436491,0.135684686091652,-2.30006606879976,-4.53305139481466,-2.0587210221342,2.26664377369073,2.27246191766034,-3.11661458146966,-8.41231563341688,3.26549203955469,2.79750972213471,0.0414054391338385,-3.05397666849361,-2.10443313908189,-1.94794322261913,-0.511732191977617,-1.03257596090279,-0.873380075037562
"D28.2_68",-6.40724579474634,-1.75017465227467,-0.17171947068001,-2.06924830480923,-0.780036952491901,0.0254877276190503,0.100877736406449,-2.37819938170239,-0.656357257728427,0.411073791416714,0.0276203377936062,-0.447112601352634,-0.238631169881715,-0.651951513043022,-1.46908107968953,-0.0112392033211849,0.549392556462366,0.130376739662544,0.601967679200638,-1.02886893260477,0.181381309398084,-1.27928516317838,-0.020256588639603,-2.62750388783856,0.119508909148372,-1.95805848051621,0.651323606999903,2.66164851654947,1.06271173459159,0.273311203999021,-1.35574542818794,1.54210785992963,1.45230761235486,-1.01886615869548,-2.56737284593244,-0.488223934032424,-0.520599822006214,-0.484330401236947,-1.29632589457056,-1.46039140406765,-0.0300983269424462,1.11003699135897,1.47643134987355,0.349775132195676,-2.55806610694083,0.123793338626798,-0.12060532296036,-1.41083636616976,1.31402832776991,-0.581415767929938,-0.3166846249885,-0.247168459061213,1.13042224907866,-0.164639881274676,-0.0754315262211023,-0.0609739926783051,-1.46368194539909,-0.298604606277109,-1.01021737536989,1.30119686647137,-0.471246500616258,0.20158210198826,-0.130063885263307,-0.843231727950655,0.25665540311801,1.16661705347491,-1.48766451904117,1.3623839252082,-0.621106947340975,1.75855261964531,-1.63825040268031,-1.34667427316684,0.681683003408248,-1.58972147678772,-0.258077778886294,-1.94128508327219,-0.764510851910117,1.75481097579018,-1.5169714102704,0.289081687514304,-1.79709173907938,1.07027957484794,-1.57450810217744,1.72322685327292,-0.302479734368368,0.632400226948166,-0.487296726442121,-1.4107532287835,-0.474316907590927,-0.938353875275082,0.0437987342382891,1.25729236228613,1.53567096545135,1.67456125298997,-1.25730489646738,0.710192344642198,-0.673387734619083,-0.284674898243947,0.765047173968874,2.39417261007678
"D28.2_73",-1.93587148730031,-1.49630194838258,-1.6089627586387,7.00270870082654,14.1602652864504,-6.64643574476283,3.9846687914878,-9.84108842747531,2.01144963717846,-2.73978167099869,0.227571710629644,1.30357130139681,0.890855889325584,-2.79237651385124,-2.04436661908689,1.04697621803762,-0.586574003093001,0.0179231412696346,3.94532210108227,0.361192487714508,2.89899802507279,0.410138221662848,1.82894924372144,-0.743097369512996,1.47528078429849,-3.28807280039706,0.839933577875039,1.09195848457409,1.23244622336221,1.9993300750928,0.409271439234247,1.01409852234775,3.53001811501274,-0.0827316443723083,-4.02545960556525,-0.197133136096938,-0.362293867502685,-0.186229690588739,-0.541354240808211,1.61127071490019,0.99239190586359,1.56057818983959,2.86235720039835,1.68070829735043,1.71749889074256,-1.11076461577141,-1.13614644548619,2.48903560888276,1.78709373310541,4.53599273362788,-0.813788311424361,1.84334364775574,0.665494105667077,4.36359983036444,-1.15914943367927,-1.614621791013,0.600684343891111,1.2322575547041,0.311194389741103,-1.40959840389638,-1.46584492191019,-2.36152237154345,-1.53361894088154,1.8646583567891,2.93957756377179,-5.25419180939801,-0.211015613702546,1.15526370097459,-0.0887471642909614,-0.768254128136041,-1.19178239698376,1.81070215225709,3.39670488144843,-2.42682776367511,2.86992978028069,-0.447264109072041,0.309659183353239,-1.28349373918188,-2.17967844598729,2.19570492466627,0.83728169440145,-1.07743191647142,2.7299265803829,1.78917704057006,3.74589638438368,-0.721974241816692,-3.64170226823908,-0.196117519317741,-0.912376972697616,1.73698768635623,-1.0862802471398,0.813130533777716,0.486241968687674,0.535564163545542,1.02435876156329,1.43356654259667,-1.16486716266094,-3.18820910743782,0.512126920213452,0.565043285078694
"D28.2_74",27.9005794643605,-15.3627694789335,4.44731155803242,-12.8981896380586,7.79035069467587,-5.17888188490598,2.42535469181307,-5.965834051512,1.44520072019335,-1.83136204610276,0.0285574740785647,3.63318583673616,-1.49636405888775,0.533083853477507,-5.85318137880831,-3.12316940677941,-2.34216326370731,1.07447415015699,-0.292496643033223,0.935747483974815,-3.32164470840914,5.49317111264329,0.0660437908417705,-5.90014789633998,0.986788675415296,2.68742994529467,-5.67011904568803,1.43705333888896,1.28993577424475,-0.104784045936846,2.98191760431216,4.66080405140383,-0.714456430151012,-2.05381887444626,1.13648890520487,3.85468183710045,5.15243057173382,1.1434224557843,3.61519565063074,1.29416909249738,-2.28888251520323,0.905244287917455,-1.47736397401767,1.14065903373589,1.20862097629339,-1.06729036220498,0.184591136594325,1.40527174748434,-0.890673556444843,0.745846888730082,-0.618355293357009,4.51380714489835,1.48434345130883,-4.14569151920094,-1.30702088443811,-0.799279697743864,0.41011566324276,1.93273117969677,-3.34799806932611,-4.31661458001436,0.47694247947867,-1.78975203691964,0.426922140220307,-3.97770802804623,3.31880765296317,-0.307038356631657,-2.92240265999144,1.3443196654961,2.90148074148865,0.593255523877199,-3.43053273917841,0.243576372272173,2.55980856836818,-3.57938350452301,0.6354880676136,-0.768207382795897,0.686844394749084,-3.60030893051063,0.512565949289318,-2.28172728013439,0.165152521941487,1.61600678617205,1.33135404974863,2.89348866056921,-3.02228195260034,-3.68318708247629,2.45808695825465,2.38959018764581,-0.0411236289292666,0.373432098419438,0.588696974736793,0.303515397146836,1.72036812907096,0.37473467977942,2.46117031479719,-5.13930813460799,4.74328580328124,2.03651606021904,3.31258162465532,2.80226176941943
"D28.2_75",28.4585740691283,-14.8970640496725,3.69824951403562,-9.62368479074896,5.50102752062951,-3.8797080707204,-0.136524012928856,-5.29442168003444,3.92557727358977,0.987346307588106,-10.5548646291584,2.76513313320654,-4.1102766322971,8.21336482898894,-12.2659906518453,-5.69582164671365,6.84238989819846,-1.21796098357536,-4.26428839054842,-2.81663467735707,-2.15976661503671,-1.17435056018772,-0.62646278198036,-0.297378750695503,-1.08619207644634,-2.17767939229782,-0.131782068471209,2.30233963052808,1.50877181603053,-2.39626316501696,3.91101570171921,0.303069944237617,-0.904683767711174,-9.10664937220929,-6.10317513043421,2.90752753277171,5.88310224355657,0.656990085939254,-3.51440473060885,2.76037554416992,0.183264190870478,0.35636191724152,2.32985664803858,6.70599766529358,1.68312972593432,0.577835495146733,-0.800618273573181,0.0731162728460536,0.678313336044962,-3.361052469737,-3.06663896961613,0.575445419740254,4.10444921726015,-3.03165965949933,-4.70539010044167,5.95723805969375,5.37607919390306,5.46319082754115,5.78683889752261,-5.83880508679884,0.0149946512307925,2.56023436833506,0.541274198990189,-7.86592838288691,1.34752367125489,-0.85285454509227,-0.00940703723745439,4.26172394291028,-2.87430508137626,-1.46841883401103,-0.602848581322722,-0.0634368144910488,1.5075519280969,2.33359788038547,3.28641313120258,2.51568517211791,0.473164831017791,-1.06130801665319,2.67414309299266,2.3608515158203,1.68591910366015,-0.593609130860181,1.69015445937271,-6.22112967918059,-1.62299224015958,0.714700651420478,-1.64133850081882,3.55584717477941,-1.16924380892119,5.63893134799272,-3.39598247119575,1.39697585117407,-2.66149097221054,-0.139233735921391,0.318931514793439,-2.60717926913766,1.17718013137168,2.48024842594093,-1.67800514437056,0.329929212478174
"D28.2_76",27.728406586021,24.8358162200432,27.1995453379994,17.9477936777404,-33.6573715198595,-60.592290957723,10.1937297199789,-7.81056791816027,2.25079344297321,-0.260420496622593,3.06543453085924,2.77875364891843,-1.61241230686546,0.00175604717871748,-1.82214376659425,-0.750771927609809,-2.7491898078863,-1.06340480260778,2.66216174971692,-2.17268910752484,-1.38532939560654,-0.475687985859654,-3.17361732068555,-4.59010495060617,-0.684350888892514,-2.16006227395138,-4.32797838469687,-8.7312603196138,-4.8942377140498,5.98279768726996,-4.54291569316234,-0.904578942076302,-10.8630951370421,-1.7298954858466,-9.86987121173878,-7.45282316171726,-1.20491416358712,2.28974989028016,5.61998039335048,3.11189356285149,-5.52642004728674,2.80159391810836,0.416022969427746,-2.95304184365084,0.437051987047119,0.487236687140909,-4.46310210406016,4.44464560894553,-0.216986930375357,-1.78490841350859,1.62574102456444,7.79378310550133,9.34814575923699,-2.86652204000193,1.79161951438777,-9.23014687955601,-0.289354717648422,-3.81089329834445,7.99082481281821,3.6829245670727,-4.66107958965226,-1.90162391863116,0.1297705159132,2.60700429009386,-3.79461756993848,4.71756800350534,-0.205599101382497,-1.10002567210677,-0.821397649447294,-4.42611859852613,-1.16958661776073,-1.08403572574278,-6.1309362588876,-0.496512999933498,-0.202252596429444,1.17781529107427,-2.85713800286823,-6.99953990441649,5.02162268908108,0.590910628706132,-3.48664218663692,3.55141307431238,-1.28633828915011,3.83702539181425,1.4740425455928,0.00471318461793426,-1.63043715254128,-1.41052472055678,4.95999333017315,-2.1397211350503,-1.95159119645324,6.57025815593228,0.0917542490760816,-1.41947475903699,2.30800596703531,-1.09007626294654,-3.40171250197626,-1.97195483837064,-1.23637469178351,2.7235210169342
"D28.2_78",22.8484042711997,-13.1475318113742,1.71860632483533,-9.47973050991198,4.70521038308711,-3.83198385132421,0.786879121044439,-1.2846423981362,0.322881866867459,-2.03636223835221,-14.1609482727164,-1.67790322928445,-3.49511660820656,0.534252771717525,0.134450799784529,3.32246824653485,-4.62209348452438,4.72072648731924,-2.34769142268494,1.97954364782283,-0.85585247122113,0.429652897639958,-2.7053724534426,-0.246566955001651,-2.53556112953769,1.00898408319752,-2.39034518070197,-0.636916559835836,12.1414033441243,-0.387371884193056,4.52995908074148,-0.889255426309011,-1.88427016949606,1.14160041181969,1.96923579602436,-1.33207367801225,5.37188095647433,2.59975883475867,1.15126513046957,-0.741448124581923,-0.424694611283748,0.18761329793287,3.65457788522046,1.76847440097901,-0.305515584392155,-2.73204725185131,2.24354485308261,-0.357306829183162,1.35663079357783,-3.04751392109767,1.28103082491856,3.27462699721967,3.04692070038724,1.05693004072918,3.50212510125076,-5.14182753202746,3.77567341912066,1.80948680808635,1.39102281719927,-0.0777901390193768,0.672316434942018,0.534739821276424,-0.26040963202998,3.6827925310129,-1.16183077479123,-4.82145445890349,1.79467033924471,1.87853621491207,3.58187470132274,2.0814724004604,-3.35293447175848,1.41355853938294,-1.01574952332593,3.54097639125826,-0.382318636336651,0.428484335210981,-1.9774066228324,-4.38139682266418,-1.50529651632486,6.36888627758343,-0.469559071432169,2.78908353382589,0.136312039386361,2.34145206437967,-2.23025227903324,2.40869429893722,-1.37375902953689,2.87775959333859,-2.23925869639485,1.66885143442931,-1.7221282308478,-2.46543632153935,-0.97833060715525,-0.051453542347001,2.6514143834816,0.908318491291732,-5.17802296633736,-1.19152549723489,-0.275514947793518,1.62710646568547
"D28.2_79",23.0422948539546,13.2645728034167,90.983288225049,8.34120796735045,21.1990877472335,24.695972411599,-1.07135998767181,-12.3315217333835,8.55203864206317,7.96700637670575,-2.00393046725354,-0.0681839180418798,-0.264506488924042,-16.1931771335152,-7.26548915993677,-1.94316696682122,11.3128168209098,31.2817957848652,16.7979061140716,-5.10339951599939,3.64578352797566,1.43537928167312,-10.2898642623355,0.224603325913405,10.0858473047833,0.45920696075979,-3.54720401474846,-7.02857369489182,0.139624577620956,-2.30125285390823,2.54351502203556,-1.79154597858842,-2.9129768393645,3.51193178142041,7.04737584435345,-1.71708631390161,6.21025977979035,4.01880495183288,-0.615057947046188,6.05854355042591,7.08584110320584,-0.798091678457899,-4.30517552833413,12.4308438876713,-6.24203262356998,-8.52699756195,1.14992088942864,4.08750683297114,8.60892572910253,2.21061397993802,-0.505001718577938,0.631241689486391,1.43031343319826,14.0264061330534,-1.85511916834303,0.736107081853342,9.12372430133325,-17.1721719539398,-7.12835918103724,-6.41652626233917,-2.43270541972795,-6.80790331927008,7.06213786312923,-0.16540893239597,0.09222721697769,12.0041029669904,-0.999699430232362,4.19448242355264,-2.39678281879566,2.86224278639359,-0.0219999104355379,-0.0801909377678904,-7.18241525978824,-2.06192498375475,2.11751552523797,0.933411806222834,2.12176303147345,-6.56498028884876,1.59906925802856,0.385841399519748,-0.140101054781018,-4.20271849730159,-2.10420150625117,5.38280146452139,1.64102916729676,-1.50201318906702,-5.98677215412453,1.31867581097786,2.40527997662323,0.0732668827346576,-0.813684985417564,-3.28559992779864,0.602445146818456,-1.53967404761518,-1.42966645010675,1.66607240248105,4.29491763373794,-0.728785693535156,0.306720061594578,-4.07026753774327
"D28.2_85",-0.522842678502668,-4.10075183133639,2.62397955758235,-8.25569975131353,-1.9244008192131,0.394600268093645,2.88960900536518,-7.74239349916711,1.08896502430531,-1.20646862342217,1.22691027469412,-1.07530360125414,-0.69480556188837,-2.16919565457497,-0.778140201345119,1.38198828032715,1.47700699189645,-0.559884616894813,0.53667702336469,-0.620464454270884,1.4676973969925,-1.46259824280815,0.175387746808391,-1.77137359212459,-1.17469809076605,-2.2783833089136,1.68500614720689,1.03788989777153,1.08731529648397,0.253689430350808,-1.12938333415042,-0.444188582722896,0.592848058893063,1.16917459723533,-2.35697487545759,1.63134310857186,1.72360600181518,-0.511338692513003,-1.76105796072796,0.163812946851553,-0.887377049415127,-0.126217470490287,0.285856668654348,-0.849752736976848,1.37903362072263,-0.307387564340993,-1.68750541145245,2.35512588712682,2.05686758171258,-1.15915244492691,0.457836979240026,-1.14978113479165,2.51102789691823,-1.49320079658,-0.964346139641007,0.363325542755997,1.54733177392739,1.18023362562553,0.00306752386236853,0.762786717088471,-0.694064789114304,1.11613466278491,-0.400794473852801,-0.759147175071329,-2.32638407819353,-0.323964169793877,-1.54525872669183,0.0451406481858146,-0.353781084715269,3.75765988560043,0.696166002753464,-1.37352574451025,-1.17632366800123,0.84503196465114,-0.291586513187174,-3.65235187067282,-0.0956366134284502,0.781955432615824,-2.04482250419136,0.734201841877502,-1.40176555307044,2.16313315999148,-0.843787509908153,-1.41915339425661,2.09982533122227,-3.20729440366675,-2.63485596277787,0.61707954192366,-1.05777685581957,1.70721005954723,-0.202724650430901,-3.61588306336038,1.93775503030253,2.09307423278283,-2.21207070905755,0.961373312000783,2.34196041492088,-1.8377728870969,0.744069968282743,0.417457163928926
"D28.2_86",16.6011425634013,-11.8145669189882,4.41613803301534,-16.1201830328712,8.4835444779102,-8.13341603746146,-0.402084172140211,-1.35495961401122,-0.577824535061065,-1.26651874024922,5.09883610082499,0.430882009843035,2.63253422939089,-5.35009441748807,2.27776206853466,-4.58291510179222,1.97151283922518,-0.108496480504118,2.91951143857297,-0.780810478371163,-2.77907634411161,1.49886917653304,0.503964608081871,-0.146897715340241,-0.317188754595328,4.33243392407522,-1.32315295873944,0.571724256362742,-5.74880550962675,-0.790698773201589,0.0194541762842222,0.852152108520469,3.09429077731923,-0.800327341940545,-1.11696287488983,-0.301608970359825,1.48930017319089,1.56204065567075,-1.03952026214112,0.834510875002439,-1.27927998314076,0.119878252775058,-0.474946916647646,3.13572400868716,-0.236071448487095,-0.234323502131224,-1.38532854141348,1.73507721569271,1.35777867500185,0.902122259389516,0.836654344878288,-0.138673598110817,-0.612005003849375,-2.81689710854318,-2.87875753352795,-0.0401872118484193,0.55169303650784,2.64619985003503,0.361210421555297,-1.37988364228321,0.930219047897586,-2.32341634829456,-0.259892248757309,0.154731365651016,-1.8192450291459,-0.867984027171458,1.44982952652055,-0.272627184961026,0.255398721205291,5.01294169945032,-2.64401298850535,-1.97544697898722,-2.91476851918691,0.225420370521322,0.302181502840193,-1.77025879005404,2.6813602113723,-3.44448580434315,1.40018609419505,2.46576118162743,-4.05368688163526,1.51709065010412,-0.395070010613733,-3.13934533764101,0.81340724284367,1.15502614148704,0.330565884473418,1.06085330430014,-1.65289749986946,0.251403722606811,-0.102060247214832,-0.128360243780846,-1.26998126937255,2.21641973426031,-1.45861819950526,0.690647918563785,-0.412479651850048,-0.212992972064808,-0.675887033599517,2.65786328627525
