"","dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50"
"b.cells6988",-11.1847769696542,2.72931067905202,-37.1452689506638,-18.2418837013404,2.51617260434571,2.94730441485759,-5.69888943497739,5.56494895635354,8.5595030008415,-3.17478608283313,9.9105803785718,-3.55555265908156,4.73416024223002,4.40852709050046,2.55908050284453,1.49592002910891,3.939010615026,4.65165583884861,5.49180930679276,-3.50439038030843,-1.53677011692465,-0.602329234525608,-6.58100100286186,-5.5859636733157,5.47644859503795,6.07670729843691,2.63848986074259,11.2069857979063,1.06112928390277,-5.30672475837655,-6.63057717807873,-6.58386968650095,2.72278502929738,3.68416331529833,7.35925512666206,5.20540651306601,3.96633819297597,0.954959845575957,7.01407678815169,0.664451685299623,4.96884350681643,-3.4801781894677,2.40744702485057,-0.826191039996988,3.15335516213249,3.18305180450605,3.96045794806239,2.87699330495569,-4.72187400924185,-2.77880939052036
"b.cells5491",-0.512461602234548,6.11550737856358,-33.0749177358886,-16.8067371563999,-12.2568970700987,12.5455932539712,-14.7257940430535,9.69337848937953,-1.20831964569584,1.3916540313217,-5.31427495666742,-3.48520350031024,-5.2782250577471,-3.10178336051865,7.90006518792663,-8.76746746941741,0.37584228047292,-0.342688049296953,9.08833643459601,0.445467381004563,-1.73684767746789,8.40556099196074,-1.2702201967963,-6.17384646232964,8.16885005792014,4.25470614476401,-10.6591349417614,-0.136935278772234,11.4446645251476,-2.19883099673115,-8.84975414524438,-3.38667734887743,-6.88734513548075,9.35430191972057,-6.83707424705686,-14.3777400288782,-1.81626943189655,5.89934960744098,-6.74754941471178,0.178201711825465,-2.2948202579904,3.02612559651902,0.304007011335433,1.52904734401469,-5.38320234510505,1.41562701063488,-2.63320236783478,-2.55868723828277,-4.05402705433301,-2.10854010680403
"b.cells2848",-4.86563351921833,22.0406587070456,-31.7349084383491,-15.9855929611982,0.699643712765331,-1.17532131953497,10.9718250078824,-2.33735354060647,-4.81246568709683,2.0853344498908,-1.30782012659924,-13.5042735785217,-7.20421860097036,-4.49756310471742,4.33246409444285,1.05170283420973,7.18843291636766,5.95196964087207,-4.72629430237406,2.46621449013493,-14.1858930609129,6.70449188149291,-1.72764813984854,4.93573208488417,-6.23667575094922,-11.0668205308535,-2.2130506395874,-3.96281523717339,-1.8209620482276,-3.14300308855284,6.92651923637942,0.417021161154497,4.28349738987664,-5.41739272614424,-4.98968440067402,0.959958127695086,4.03533996624864,3.53266014773221,0.35777425017136,6.87361671908981,1.25225100562633,-5.02262431103212,-0.595699285552377,-14.0694631818955,-4.62768055422561,5.82346061254306,6.2989645469128,-0.168363330780872,-1.2714900227293,-0.717353207531184
"b.cells9301",-13.2505476450949,23.2909611080593,-37.1701064705652,-7.35126629713649,1.67255664442515,-0.718472528932295,6.03008110832928,7.11885563816965,7.75489822688024,12.8687706544841,-0.983796740478045,-0.70427494210584,-9.91801945155206,2.07200534226962,5.352015030988,9.17926852338732,-4.85765510244225,6.26575840849106,-13.3377976212968,5.41055374788444,6.91986986825686,-2.3623152357,5.87111975858097,-7.06698679512019,8.01934266860105,-0.47869593463238,-0.462647152247117,7.91895869297164,1.81717286039243,-5.99039470485306,7.31550798710351,3.44510787450652,7.86245364156596,0.694184113171608,-2.77845554217541,2.60029189995778,-10.5816107541831,-12.513814213311,0.235742827269235,5.05216321292587,6.49290800021626,-3.49006503903138,-2.35116492190994,-3.93775195635263,5.72248422346373,-1.73911835828217,0.83901251035811,4.13789016770776,-2.35249889790526,-1.67902604142888
"b.cells2944",-8.36098865117406,0.861983832514634,-31.8492094398385,-9.17815561852243,-1.01768280804044,-16.4588713635964,-0.379539059512817,0.348137955765869,1.32893244134916,-2.97774919177852,1.35873485589506,-2.04318117546398,-1.67621158411753,2.84148717783649,7.84671567491166,8.2753324212039,-6.49135688362634,3.23298393082398,-0.122246435508558,-0.480011030603942,-2.29286388730571,4.46941055872098,-2.57343204179843,-1.02844803245726,0.143699472148642,5.56530565194724,1.37049202537521,4.52131691865887,1.83404178068602,-4.13438930798249,3.28384798167518,-0.82055184033686,-3.85016159141285,-5.28281449383619,-2.27586070660035,-5.4954454673794,0.293206482893017,-6.16277666018643,-0.448375349645908,1.37941919013349,0.0160920549961155,-5.79436946208527,0.805676404088531,1.34280098988381,7.05551287803037,-6.54159134024954,-2.375959364128,-7.22761147829598,-5.99435329760026,-3.09872959942734
"b.cells8432",1.49302248742945,0.505903283786119,-21.0222577502613,-19.0020909107799,-1.95279263888559,-5.1893307256428,-6.05693970686788,8.33220468200638,5.82480408565823,-1.72470644524967,-0.499294591365119,8.45521271739505,7.33896751707787,1.68918884509421,-0.539086860569788,-2.18817732531384,4.40745876019817,-0.0790726765645477,4.41513471926761,4.59828524562787,-3.03061400837148,1.54979170827196,-9.78747479286171,-10.0932555213638,9.80286278999257,2.36862351871697,-2.88542039409119,0.716594541422107,2.80879095272429,-3.911951454593,3.74239609981351,0.826167352759563,0.787555814803307,0.511619389228702,7.90616932020306,-4.2729458308724,4.41908561022046,6.39554132053413,-3.11414458882043,9.32087195602737,6.4975366773484,-10.1810386219571,-2.08641944908454,2.15739550076677,-4.76591259150589,0.728043562502934,5.1547482604316,-1.06035277946199,-5.87675439756192,-2.90351159162008
"b.cells2882",-8.94176413611084,25.3233595254725,-38.4099883649741,-14.5688554866361,9.54333846483183,1.41071185470025,0.656343216303837,7.08131084172005,3.194277220964,1.51671770554352,-4.09727772687346,0.501054979440221,0.972978819340271,-9.82339241567453,2.25067231890343,6.85329239282638,1.92231617330213,-2.84096395086578,-3.88942224891461,-1.52941629857292,-5.40324631387365,4.91473861833595,10.7579340004659,1.75108106244952,5.61665869704713,-1.17554119070707,6.72746882026334,-8.9498169991801,1.0032845645829,-1.50830484733167,-1.1834609497879,-3.39005260889248,-5.02688262403373,-1.68317698811968,6.27763902763126,6.06573011824287,-5.96192639383756,1.42089091281907,9.46776298709409,-2.510930485242,0.000202639397893522,-6.22541976580208,10.425831840817,-5.81628452293245,-6.87512966296051,4.59437188849425,3.69705046864369,0.109674677629148,-0.976602586456785,1.52426764911644
"b.cells2687",-8.66257123794324,4.91663425939372,-34.7663132470855,-12.3787646721191,3.2888402082484,-10.5946579260557,5.90577502856101,5.74778264710614,1.955556289759,8.44216513431299,4.22549919917475,6.98254520125608,-3.56189412451795,0.497581610392495,4.77991710610425,1.40658448671197,1.54896822188534,-0.60958059161601,4.0277296855677,-6.08289083504053,-7.69568487169632,1.98491667546558,-0.840043112435193,-7.44478626444214,0.784097423804581,4.08172395331721,9.27467543688145,-1.55677383349075,1.11916140249561,-4.38795564774829,4.08200532605497,1.10960490626915,-0.947058770089104,3.36741401501765,-2.15074203185585,1.373487398834,-0.275027296813782,-1.91536819476783,-6.87969448445425,0.629872431843222,1.36701280471804,-1.81809456946448,0.811754128500306,-4.70913474768557,1.48189276721823,-4.78477635157676,3.52569271773336,-2.80805933744881,2.62871181407001,0.694294278417231
"b.cells2338",-10.0830625788566,8.02462140699346,-33.7201844087703,-14.104371809606,7.12640238401216,-12.5517373591187,3.03458196053174,0.303764348231339,2.69869222029946,-1.48011924215383,-9.55064725430655,-1.32418619064532,-5.57220864510174,1.76914874084151,8.22514691448913,-6.7650430669113,1.55144454389878,4.7261946570826,6.46079537632176,1.02570620956762,-0.917182437230905,-4.10934195636413,-3.83167639278187,-0.447029879282818,8.6249397217388,6.48518655285865,-1.96884717558582,-1.63004028309585,1.67836922328734,-10.3831191965833,1.92158784569701,8.76440851928588,4.37745624034294,9.04243221832574,-2.77416184186124,-1.62454255555297,0.285394844709414,-6.72503842323537,0.793200318413601,3.22110803714673,-3.94388766634033,-10.5015586413786,1.00358865141599,-1.89252179681722,-2.80491817315601,3.17390857285737,-0.870764839196612,-3.7210900087964,-2.49463476842984,0.810000991343545
"b.cells3187",-3.68350739278889,11.3622697121112,-34.694157224712,-8.70981264209035,0.0972525439276005,-9.14674257957479,-1.82341573858756,5.81482185983152,2.277094007263,1.45694209187946,-0.394673761714935,-6.1629948347946,1.41859758968285,4.90520566779783,10.2964450228775,0.755563984619537,3.10352583737293,1.66021466395721,-4.52872915507246,-8.18315128001887,0.918767408827271,15.6484898275168,0.930822357090604,-8.77290924126621,1.52021475830329,0.588612204143037,6.96281690276993,11.7762901035518,-7.76906274403725,-10.5103518116903,-5.98917367202106,6.25841141557514,5.72082166708964,-5.28716930822806,4.69161233432705,-3.93685324662336,4.627083061375,1.89103464877287,1.05025172259172,1.12424939916843,-3.89566055105879,-6.89687607856991,4.95014235406494,-6.21329580949412,-1.6871293248166,-6.7537141152158,-3.23780643909221,-0.845775005854412,-3.86856064125422,5.3042019414474
"b.cells3047",-8.56353893283247,8.65535090245958,-32.4408989334578,-20.6595022579645,1.26793715818983,-8.8471049141984,-10.268310939129,6.32393071331049,-0.287274241885509,0.0283770170056705,3.65061397599601,-1.66181762403638,6.32792939176062,-4.77081833326031,4.03427181404829,10.8151872734544,-3.00119823724971,9.5051521767228,7.46087616757282,2.91734393778898,-1.2625791954752,-0.59027345600284,-2.66682668556073,6.36866820076785,-1.91052862791816,-3.50500901254981,11.6673257319869,3.17167013184319,2.2230228196401,4.62983929887417,4.31581635224676,0.522403565642164,-3.15812347993886,0.292737447282403,6.47184671481374,-3.06114679178638,4.94426277291874,-7.79493048086718,4.3328152500175,-2.69304383350153,4.42672060721975,-9.5090203694481,0.319257258980042,-10.9190090388132,7.98879631283182,-1.88435379926248,-7.08158756622173,-2.8443319563663,1.04387247004648,-3.15605735483168
"b.cells1601",-7.57858709092352,7.18248112576631,-31.8314922847229,-20.0935290828721,-6.6103858419168,-14.304122448227,0.14992744186283,5.4540397504375,0.941846139668685,-0.289611809406448,1.1273601584475,-3.05601653061561,-0.698438942396214,-6.99746588962578,-7.39122925041903,4.31645002760112,-10.4084291017594,-6.9475960473479,9.00438640204977,4.77302001480515,-12.2069169474392,4.88087402388977,-3.71736271423455,6.74013922247847,5.68118346053953,6.83349359159678,2.01696709986471,-0.718201764373263,-0.191220527967896,-3.45594446453045,-0.732107504937028,-6.85547894464299,1.7630401512923,0.272930363356701,-11.4737593488084,-12.3162226529528,3.64559114359511,1.69553787041596,-4.32101964128594,0.899022396608997,0.866610841225256,-5.24339084784474,7.61894211627811,4.05376613939961,1.46704551039042,-6.61474805946533,0.174914842038064,-14.472087691615,-4.12759714783116,0.623370152489158
"b.cells403",-11.2292025254501,14.3211648846546,-43.1563290819706,-8.48720654043818,-0.290576018387109,-11.4132503642366,-1.16365836533438,0.648803574435797,3.96549260720587,1.02023134111101,2.54194208293374,-0.748591876920271,4.02420845751414,-12.4160149351667,-0.737325163932941,-2.30869435512086,-1.77707402667881,13.7140878445367,5.38104061577007,0.133087781482912,4.63465232606235,6.51609757181498,-5.75069814282582,-0.243012807413393,4.76332685111791,-9.75253070426956,5.44673651511465,-0.952786696688323,-2.0353577632547,4.77995531502968,4.01137919364573,-8.61538829131251,3.46519046026692,2.70843354160724,-0.824191924436728,-1.55835380869534,3.73492715738856,-0.133043234425778,-0.340133348189157,2.8218875150594,1.56794820647528,3.72510341504628,12.9283429403187,1.1298973080772,-1.68699640619631,-0.0700584995594711,4.61197233743235,6.07733164711561,-1.70347391913339,0.1220369561071
"b.cells2202",-4.4544724010685,4.01241414777435,-25.3616056354402,-23.3302633134716,-10.8321502712402,8.98973490183071,-1.88845901590653,10.7093782930634,2.32612562589079,-10.6172396617953,0.35781427812446,9.2352672234699,4.30970302322835,-1.64596878027901,5.100015228333,3.31075170953227,-8.5257361100375,3.7367002266325,6.43092610553303,-2.05127275600826,-6.38936851531666,-3.2873206773835,-1.15621737854678,-2.35648755035594,7.11431680232285,-2.39784878476013,0.721048222590855,-0.0016713643659625,-7.83247340614696,0.566893893225623,-5.49230136198865,-0.87926256726088,2.54147845859939,-2.71791482587169,0.586660181185987,1.58657404790382,1.58549355852714,6.0916903335703,-3.24993731901668,4.5962145524275,2.51337897345453,-6.52634626647279,-4.9512933191913,-8.02407094618674,-0.419342406027642,1.78943245351128,-1.19445519152945,-4.77300118619736,-4.21074698166704,0.710942532086285
"b.cells8155",-15.1089925597992,17.1004709357158,-36.8973565254686,-11.2792202862539,-7.10333288820734,-2.87135771971677,8.68166524459653,-7.85718694244989,-7.70957465791096,-11.598313376668,-5.75492529914722,3.24298325740276,-4.55107461146385,5.38130655781599,9.58173779017787,2.35013608715941,4.23703487055905,2.0788224501764,-3.62943591765803,-0.650635099814089,-0.291245888175041,3.84098011281645,-0.344309202763844,-15.5391116932169,-3.0386407843489,-6.95988530338606,1.16182607356496,-3.75140781882756,-6.47847895851331,4.18274905100525,-4.7045729035378,-2.78526839817604,-6.94050444374453,0.0179203917200182,-6.24414759515188,0.819435170722449,-5.72423019775159,-2.83759074806171,1.01926192305773,-1.99834016658226,5.38865509623468,-8.91899558848671,4.20167699771559,3.46245377003573,-2.27571840310843,-3.39568607418756,1.88178733267333,-2.13869826930961,-9.50505703602242,5.63542469709649
"b.cells5288",-7.40655567557866,10.0190959404368,-33.6542143307475,-15.435434732378,-7.19260681682456,-2.28760530538561,-6.6676381220312,-4.69563745866351,6.61249284158314,6.20942723525594,10.2333272121399,2.84561256226246,-12.4256972854727,1.68892744195164,-4.73748749399188,7.27186507190453,4.95225854736648,3.00754509177227,11.22574172447,2.55903502963305,2.92992313546095,6.32055165124027,-0.0668172391112402,-1.94817827452583,0.625592852771439,1.57630171155141,4.47037091060322,-9.55892285519982,-13.2045917813102,-2.59164609654152,5.46875267797021,-1.97137898301148,-1.04888041307076,2.43196869465331,2.35924002198934,0.165604195292261,-3.2836530868773,4.34800605680207,0.0131288869463199,-3.08930021084775,-2.79220546074954,-1.79763549591705,-7.59606023359512,-0.424596571758147,8.81549562951305,-4.01286183217218,8.71598173927684,6.39335372594826,-2.58659175734274,2.4427360618424
"b.cells9200",-13.0904039815211,2.29718658532489,-38.3261623914308,-8.04305457887473,-10.7693064164928,-2.72945110373781,-8.33447213325216,8.55592562364851,-0.18044511000416,-3.56919030997793,10.4666361347229,-4.50494940922572,-4.72999297154151,3.82362844311383,-6.28732993367907,-2.47429535087865,-1.89241747417444,-1.08168574259575,1.52818942743449,-8.06249370764569,-2.81243636726843,-0.237120554423569,4.54542628024141,4.1325065071409,1.34255098995166,-1.86545192885652,2.48181454007218,6.28656586844899,-3.02432336943049,-9.69668049684698,-0.00957282729180427,-6.94456584665768,2.88677242425707,-9.44462081824651,-2.8353284942997,-6.91426600593683,-4.45793713451625,0.201283644566572,-1.49751575024894,0.0221488532359819,7.99121438219514,2.30518364642364,1.48683166078851,-2.62955332607895,0.58708934477049,-2.44672083553503,4.50088115564002,3.50268915134543,0.573803401505165,-0.365817350333397
"b.cells8361",-3.77515654739394,5.54090241747142,-30.7558642688719,-13.7154123515532,-3.1296608570867,-1.6899690802336,-9.47630699257844,11.9287710348061,10.7531634147407,-7.34921359652851,-6.37335341657268,9.83554643942578,5.89385400516934,-7.70412181649692,4.87949512845705,2.11731923772097,-4.57071998603576,4.39238454125528,-4.37418339957469,-2.9973644439949,0.61626939314614,-2.63911228614805,2.12585974342539,-5.47238312519023,7.28530751327485,4.47656762330911,3.32546964365509,-0.156997616461234,5.39390758415075,0.0574244904700829,3.81592335362125,-3.47754404280254,-2.50260657966597,5.15032100556529,1.21514247002376,5.3777499725616,-3.3996263045916,2.26857546250056,-5.69127132363543,4.74348980423495,2.37458009612056,3.3438280161423,-1.92868728538118,0.525519757227007,-11.298153346195,-2.82206233747725,3.70357443768214,-0.111831426953138,-4.58627596881182,-3.73433394994255
"b.cells461",-17.6368990930449,17.5474845882733,-31.6341062598472,-17.0794854486434,0.00173217201838169,4.53885234280412,-3.06287932654823,-2.40990037428971,-1.97690809282473,-7.4803421393922,3.46437067805159,6.62917425389935,1.02113422282558,4.78755377946267,3.27412493744164,-9.41612025902852,1.4254981700324,3.19204140002336,-9.10146344942864,8.33475130198903,6.90216164868676,-2.13259921796799,-7.05454523122015,-4.73007101282693,3.88658644321095,2.05939903267457,1.03181622712527,7.10292157808524,9.28608265136618,4.04707505153211,15.3590112290469,-7.81539233204603,0.562186449203999,6.77055266468879,1.59236522682462,-0.310605760383508,-10.941952552004,-7.17031281953215,-1.71673064914974,3.46675580435345,4.04267886729712,-5.66373450314166,-1.00366806386055,-8.75847541134919,0.0294931471300881,-0.105859455401325,3.28172291474812,-0.0219338481385153,-5.47307110659665,4.65644279468108
"b.cells4586",-10.1997031762545,7.83361683213644,-25.5411102135626,-17.1295078006423,-6.0855842636101,-3.69870695681878,-9.46622316012725,8.57653641085999,5.47720538052927,-3.83987092854948,-11.7153346378104,7.17425983300161,9.37750831542318,1.38430686682743,8.99584937277412,-7.99681301124065,0.103084263242447,5.44332066010188,5.42540727983437,0.274659975941689,1.33825307184309,0.520455536634723,-3.93778437832387,-3.14799283198577,4.50946722802859,-3.08278447708615,11.393818920572,-9.03770878007824,0.504574206107577,2.01930773982705,3.79603713715477,2.09255582051067,-2.55147010331645,12.8844296058551,0.0572310392110527,0.464858398484766,1.23285011982182,-2.44562426928257,-2.70297142017274,7.65588448619332,-2.9049660926809,2.08893463392,1.24782627592805,-3.18306252957148,5.2975040120163,-0.226846104659117,-11.8883910609398,-2.19114036850631,-2.00857197441753,2.7572823901421
"b.cells2667",-6.55423328521904,1.03394060619619,-29.3073668733549,-17.0091356018408,-0.694919618343817,-5.04956027991024,-1.81928245612498,0.0866071684775857,0.732228179515494,-4.79431111778159,-6.45294674972162,-4.83594223235074,5.03752892013702,1.77852503230776,3.67925176758947,3.90325609079139,1.95010975736272,-5.27619299217962,-4.23104945653634,-5.81343613289694,-5.24869982755262,4.7166081684845,-3.66645035193636,-8.25840643561963,6.40010920763405,3.97946525034114,-0.789728073913286,11.1875746813671,-2.46935343422604,-1.40808797424942,5.00164663143431,0.119569273614686,0.94000590996918,2.11897654070356,-2.82567834933729,-6.06538232461409,-1.54072122415301,-1.35523657418634,8.03950260430186,5.58032684490383,1.63908936870993,-7.81726621596392,-0.931430139050265,-2.34856186933802,1.57730473873567,-2.00297667294767,0.596605324415488,-4.53580007946462,-0.552363399930188,2.21937929728491
